base_id,condition,label,hop_depth,error_type,peak_entropy,mean_entropy,early_entropy,min_confidence,mean_vocab_gap,logprob_uncertainty,hedged,hedge_count,overconfident,overconf_count,verbalized_conf,is_absurd,final_correct_clean,final_correct_error,final_degraded,prompt_len,n_tokens_gen,generated_text
3hop_multi_stage_geometry_0006,error_standard,1,3,wrong_operator,,,,0.492919921875,0.8445511407711926,0.10668570334689934,False,0,False,0,,False,False,False,False,149,34,"Answer: Since each tile is 1 m × 1 m, the total area covered by the 21 tiles is 21 m².assistant

"
3hop_multi_stage_geometry_0006,error_verbalized,1,3,wrong_operator,,,,0.421875,0.7845375496765663,0.14712671271870995,False,0,False,0,,False,False,False,False,205,29,"Answer: Since each tile is 1 m × 1 m, the total area covered by the 21 tiles is 21 m².
"
4hop_multi_stage_allocation_0017,clean,0,4,,,,,0.2388916015625,0.7518232941627503,0.21735111228516085,False,0,False,0,,True,False,False,False,155,40,"Answer: 30% of $750 is $225. Subtracting this from the remainder: $750 - $225 = $525. After equipment, $525 remains.assistant

"
4hop_multi_stage_allocation_0017,error_standard,1,4,wrong_unit,,,,0.324462890625,0.8071985470282065,0.1559468108508767,False,0,False,0,,True,False,False,False,154,37,"Answer: 30% of $7500 is $2250. After spending on equipment, $7500 - $2250 = $5250 remains.assistant

"
4hop_multi_stage_allocation_0017,error_verbalized,1,4,wrong_unit,,,,0.434814453125,0.8210556595413773,0.1471771681995518,False,0,False,0,,True,False,False,False,210,27,"Answer: $7500 - (30% of $7500) = $7500 - $2250 = $5250.
"
3hop_compound_rate_0007,clean,0,3,,,,,0.419921875,0.834957417845726,0.12566469951468945,False,0,False,0,,False,False,False,False,163,20,"To find the time taken for the second leg, we need to divide the distance by the speed.

"
3hop_compound_rate_0007,error_standard,1,3,wrong_unit,,,,0.433349609375,0.8006668776273728,0.1593350154956513,False,0,False,0,,False,False,False,False,157,20,"To find the time taken for the second leg, we need to divide the distance by the speed.

"
3hop_compound_rate_0007,error_verbalized,1,3,wrong_unit,,,,0.37548828125,0.7184533454753734,0.22576084769261232,False,0,False,0,,False,False,False,False,213,27,"To find the time taken for the second leg, we need to divide the distance by the speed and then convert the result to minutes.

"
2hop_fractions_0005,clean,0,2,,,,,0.5283203125,0.825765954123603,0.12291510495257646,False,0,False,0,,False,False,False,False,131,27,"To find the fraction of the flatbread that remains, we need to subtract the number of slices eaten from the total number of slices.

"
2hop_fractions_0005,error_standard,1,2,off_by_one,,,,0.51171875,0.8431202601641417,0.11183776764811787,False,0,False,0,,False,False,False,False,131,32,"To find the fraction of the flatbread that remains, we need to subtract the number of slices eaten (3) from the total number of slices (16).

"
2hop_fractions_0005,error_verbalized,1,2,off_by_one,,,,0.41162109375,0.7176680781624534,0.22318760649779204,False,0,False,0,,True,False,False,False,187,22,"Answer: Since 3 slices were eaten, the remaining slices are 16 - 3 = 13.
"
4hop_nested_fractions_0019,clean,0,4,,,,,0.34228515625,0.8414355242574537,0.13970257785147994,False,0,False,0,,False,True,True,False,165,37,"Answer: 1600 × 2/3 = 1066.6, rounded to 1067. 1067 premium widgets pass quality control.assistant

"
4hop_nested_fractions_0019,error_standard,1,4,wrong_percentage_base,,,,0.298583984375,0.7711561102616159,0.20245394467503267,False,0,False,0,,False,True,True,False,165,38,"Answer: 16000 × 2/3 = 10666.67. Rounded to a whole number, 10667 premium widgets are of premium quality.assistant

"
4hop_nested_fractions_0019,error_verbalized,1,4,wrong_percentage_base,,,,0.2042236328125,0.7687393835612706,0.223103516738283,False,0,False,0,,False,True,True,False,221,35,"Answer: 16000 × 2/3 = 10666.67. I'll round to 10667 since you can't have a fraction of a widget.
"
2hop_rate_distance_0038,clean,0,2,,,,,0.381103515625,0.8038918375968933,0.1480429048091102,False,0,False,0,,False,False,False,False,126,22,"To convert hours to minutes, we multiply by 60 (since there are 60 minutes in an hour).

"
2hop_rate_distance_0038,error_standard,1,2,magnitude_error,,,,0.410888671875,0.8015297109430487,0.1482379084691006,False,0,False,0,,False,False,False,False,126,22,"To convert hours to minutes, we multiply by 60 (since there are 60 minutes in an hour).

"
2hop_rate_distance_0038,error_verbalized,1,2,magnitude_error,,,,0.73876953125,0.9119787882356083,0.05448987469781712,False,0,False,0,,False,False,False,False,182,17,"Answer: 30 hours * 60 minutes/hour = 1800 minutes.
"
3hop_percentage_chain_0047,clean,0,3,,,,,0.384521484375,0.859378606886477,0.10712561499472864,False,0,False,0,,False,True,True,False,151,37,"Answer: 15% of $105 = 0.15 × $105 = $15.75. The sales tax amount is $15.75.assistant

"
3hop_percentage_chain_0047,error_standard,1,3,wrong_unit,,,,0.402099609375,0.739379563331604,0.1968464900524042,False,0,False,0,,False,True,True,False,142,25,"To find the 15% sales tax on the discounted price, we need to calculate 15% of $1050.

"
3hop_percentage_chain_0047,error_verbalized,1,3,wrong_unit,,,,0.65234375,0.9402213046948115,0.037757666505258886,False,0,False,0,,False,True,True,False,198,24,"Answer: $1050 × 15% = $1050 × 0.15 = $157.50
"
3hop_compound_rate_0018,clean,0,3,,,,,0.6123046875,0.9374378144741058,0.04029299837889281,False,0,False,0,,False,False,False,False,163,30,"Answer: 30 ÷ 30 = 1 hour = 60 minutes. The second leg takes 60 minutes.assistant

"
3hop_compound_rate_0018,error_standard,1,3,magnitude_error,,,,0.36572265625,0.8165658980607986,0.15064261968541265,False,0,False,0,,False,False,False,False,159,20,"To find the time taken for the second leg, we need to divide the distance by the speed.

"
3hop_compound_rate_0018,error_verbalized,1,3,magnitude_error,,,,0.328857421875,0.718054324388504,0.2526286344017444,False,0,False,0,,False,False,False,False,215,20,"To find the time taken for the second leg, we need to divide the distance by the speed.

"
3hop_percentage_chain_0015,clean,0,3,,,,,0.44140625,0.8701050383288685,0.09119677748205707,False,0,False,0,,False,True,False,True,155,41,"Answer: 10% of $37.50 = 0.10 × $37.50 = $3.75. The sales tax amount is $3.75.assistant

"
3hop_percentage_chain_0015,error_standard,1,3,off_by_one,,,,0.457763671875,0.8553153038024902,0.10028170062613287,False,0,False,0,,False,True,False,True,144,40,"Answer: 10% of $38.50 = 0.10 × $38.50 = $3.85. The sales tax is $3.85.assistant

"
3hop_percentage_chain_0015,error_verbalized,1,3,off_by_one,,,,0.447998046875,0.902175337927682,0.06693509274292322,False,0,False,0,,False,True,False,True,200,35,"Answer: $38.50 × 10% = $38.50 × 0.10 = $3.85. The sales tax is $3.85.
"
3hop_percentage_chain_0004,clean,0,3,,,,,0.420654296875,0.874717490747571,0.08658161523283525,False,0,False,0,,False,True,True,False,155,32,"Answer: $170 × 10% = $170 × 0.10 = $17. The sales tax is $17.assistant

"
3hop_percentage_chain_0004,error_standard,1,3,wrong_percentage_base,,,,0.60791015625,0.9015655025839806,0.06512606148173396,False,0,False,0,,False,True,True,False,148,40,"Answer: $30.00 × 10% = $30.00 × 0.10 = $3.00. The sales tax is $3.00.assistant

"
3hop_percentage_chain_0004,error_verbalized,1,3,wrong_percentage_base,,,,0.4716796875,0.9060887830598013,0.06155544370449323,False,0,False,0,,False,True,True,False,204,35,"Answer: $30.00 × 10% = $30.00 × 0.10 = $3.00. The sales tax is $3.00.
"
4hop_nested_fractions_0015,clean,0,4,,,,,0.482421875,0.9215399686779294,0.05552597673535398,False,0,False,0,,False,True,True,False,165,28,"Answer: 3750 × 1/2 = 1875. 1875 widgets are premium quality.assistant

"
4hop_nested_fractions_0015,error_standard,1,4,off_by_one,,,,0.3818359375,0.8060830496251583,0.16555820643463712,False,0,False,0,,False,True,True,False,165,48,"Answer: 3751 × 1/2 = 1875.5. Since you can't have half a widget, we'll round down to 1875. 1875 widgets are premium quality.assistant

"
4hop_nested_fractions_0015,error_verbalized,1,4,off_by_one,,,,0.365478515625,0.8039868418127298,0.1622689976776377,False,0,False,0,,False,True,True,False,221,32,"Answer: 3751 × 1/2 = 1875.5, rounded to 1875. 1875 premium widgets pass quality control.
"
2hop_fractions_0003,clean,0,2,,,,,0.552734375,0.8297261183078473,0.1201632871924959,False,0,False,0,,False,False,False,False,128,26,"To find the fraction of the tart that remains, we need to subtract the number of slices eaten from the total number of slices.

"
2hop_fractions_0003,error_standard,1,2,magnitude_error,,,,0.447509765625,0.817264389533263,0.13473829876285104,False,0,False,0,,False,False,False,False,128,26,"To find the fraction of the tart that remains, we need to subtract the number of slices eaten from the total number of slices.

"
2hop_fractions_0003,error_verbalized,1,2,magnitude_error,,,,0.2369384765625,0.6154339542755713,0.3682884273877122,False,0,False,0,,False,False,False,False,184,39,"Answer: Since 40 slices were eaten out of 20, we can find the fraction of the tart that remains by subtracting the eaten slices from the total and dividing by the total. 
"
4hop_compound_interest_0018,clean,0,4,,,,,0.40576171875,0.7688228374435788,0.18986098344990035,False,0,False,0,,False,False,False,False,134,21,"To find the balance after year 2, we need to calculate the interest earned in the second year.

"
4hop_compound_interest_0018,error_standard,1,4,magnitude_error,,,,0.397705078125,0.8003555990400768,0.16061557598708567,False,0,False,0,,False,False,False,False,131,21,"To find the balance after year 2, we need to calculate the interest earned in the second year.

"
4hop_compound_interest_0018,error_verbalized,1,4,magnitude_error,,,,0.167724609375,0.8652417523165544,0.1430870417314576,False,0,False,0,,False,False,False,False,187,48,"Answer: Balance after year 1: $21000, Interest for year 2: $21000 × 5% = $1050, Balance after year 2: $21000 + $1050 = $22050.
"
2hop_arithmetic_0015,clean,0,2,,,,,0.4619140625,0.7929249306519827,0.14024689286054037,False,0,False,0,,False,False,False,False,140,18,"To find the change, we need to subtract the total cost from the $45 bill.

"
2hop_arithmetic_0015,error_standard,1,2,off_by_one,,,,0.449462890625,0.7863027585877312,0.14580016453505398,False,0,False,0,,False,False,False,False,140,18,"To find the change, we need to subtract the total cost from the $45 bill.

"
2hop_arithmetic_0015,error_verbalized,1,2,off_by_one,,,,0.239990234375,0.8519900351762771,0.13257797372929153,False,0,False,0,,True,False,False,False,196,20,"Answer: Change = $45 (bill) - $31 (total cost) = $14.
"
3hop_compound_rate_0040,clean,0,3,,,,,0.38232421875,0.8921762858667681,0.09301305758929054,False,0,False,0,,False,True,False,True,163,31,"Answer: 80 ÷ 40 = 2 hours = 120 minutes. The second leg also takes 120 minutes.assistant

"
3hop_compound_rate_0040,error_standard,1,3,off_by_one,,,,0.34033203125,0.7551196151309543,0.20386963159021007,False,0,False,0,,False,True,False,True,157,27,"To find the time taken for the second leg, we need to divide the distance by the speed and then convert the result to minutes.

"
3hop_compound_rate_0040,error_verbalized,1,3,off_by_one,,,,0.27294921875,0.7796831007661491,0.21256214597582654,False,0,False,0,,False,True,False,True,213,29,"Answer: 80 km / 40 km/h = 2 hours. 2 hours = 2 × 60 = 120 minutes.
"
2hop_rate_distance_0031,clean,0,2,,,,,0.411865234375,0.7960892780260607,0.15814639659471147,False,0,False,0,,False,False,False,False,126,22,"To convert hours to minutes, we multiply by 60 (since there are 60 minutes in an hour).

"
2hop_rate_distance_0031,error_standard,1,2,wrong_operator,,,,0.451904296875,0.8341572338884528,0.12080954313101717,False,0,False,0,,False,False,False,False,125,22,"To convert hours to minutes, we multiply by 60 (since there are 60 minutes in an hour).

"
2hop_rate_distance_0031,error_verbalized,1,2,wrong_operator,,,,0.76171875,0.9045106172561646,0.06417951141153078,False,0,False,0,,False,False,False,False,181,17,"Answer: 100 hours * 60 minutes/hour = 6000 minutes.
"
2hop_percentage_0009,clean,0,2,,,,,0.4951171875,0.856168583035469,0.10321301956722531,False,0,False,0,,False,False,False,False,134,20,"To find out how much Jack saves, we need to calculate 40% of his total earnings.

"
2hop_percentage_0009,error_standard,1,2,wrong_percentage_base,,,,0.5439453125,0.862499013543129,0.09693671503922285,False,0,False,0,,False,False,False,False,136,20,"To find out how much Jack saves, we need to calculate 40% of his total earnings.

"
2hop_percentage_0009,error_verbalized,1,2,wrong_percentage_base,,,,0.564453125,0.8728544386950406,0.0877242657112134,False,0,False,0,,False,False,False,False,192,22,"Answer: 40% of $1800 is 0.4 × $1800 = $720.
"
3hop_compound_rate_0012,clean,0,3,,,,,0.591796875,0.93211101492246,0.04499293706372308,False,0,False,0,,False,False,False,False,163,30,"Answer: 60 ÷ 60 = 1 hour = 60 minutes. The second leg takes 60 minutes.assistant

"
3hop_compound_rate_0012,error_standard,1,3,wrong_unit,,,,0.396728515625,0.7869229197502137,0.17929489579445157,False,0,False,0,,False,False,False,False,157,20,"To find the time taken for the second leg, we need to divide the distance by the speed.

"
3hop_compound_rate_0012,error_verbalized,1,3,wrong_unit,,,,0.385986328125,0.775032175214667,0.19478101443923349,False,0,False,0,,False,False,False,False,213,19,"Answer: 60 km / 60 km/h = 1 hour = 60 minutes.
"
2hop_counting_0009,clean,0,2,,,,,0.51953125,0.8098249459266662,0.12400634236697272,False,0,False,0,,False,False,False,False,130,25,"To find out how many items remain, we need to subtract the number of items taken out from the total number of items.

"
2hop_counting_0009,error_standard,1,2,wrong_percentage_base,,,,0.50390625,0.799930431842804,0.13188853541042964,False,0,False,0,,False,False,False,False,132,25,"To find out how many items remain, we need to subtract the number of items taken out from the total number of items.

"
2hop_counting_0009,error_verbalized,1,2,wrong_percentage_base,,,,0.6240234375,0.8954631377149511,0.07167948999677673,False,0,False,0,,True,False,False,False,188,27,"Answer: 1500 - 45 = 1455. After 45 items are taken out, 1455 items remain.
"
2hop_percentage_0025,clean,0,2,,,,,0.4033203125,0.7871940221105304,0.1516556989684444,False,0,False,0,,False,False,False,False,134,35,"To find 25% of Zoe's total earnings, multiply $120 by 0.25 (since 25% = 25/100 = 0.25).

"
2hop_percentage_0025,error_standard,1,2,off_by_one,,,,0.47607421875,0.8446345388889313,0.11165109465237458,False,0,False,0,,False,False,False,False,134,20,"To find out how much Zoe saves, we need to calculate 25% of his total earnings.

"
2hop_percentage_0025,error_verbalized,1,2,off_by_one,,,,0.5615234375,0.848949055780064,0.1083183364380416,False,0,False,0,,False,False,False,False,190,22,"Answer: 25% of $121 is 0.25 × $121 = $30.25.
"
4hop_nested_fractions_0000,clean,0,4,,,,,0.424560546875,0.9264895021915436,0.054641444264041314,False,0,False,0,,False,True,True,False,165,28,"Answer: 2000 × 1/2 = 1000. 1000 widgets are premium quality.assistant

"
4hop_nested_fractions_0000,error_standard,1,4,off_by_one,,,,0.31396484375,0.7867091000080109,0.1919297104598765,False,0,False,0,,False,True,True,False,165,48,"Answer: 2001 × 1/2 = 1000.5. Since you can't have half a widget, we round down to 1000 widgets. 1000 widgets are premium quality.assistant

"
4hop_nested_fractions_0000,error_verbalized,1,4,off_by_one,,,,0.329345703125,0.7336996211247011,0.23727042614239705,False,0,False,0,,False,True,True,False,221,44,"Answer: 2001 × 1/2 = 1000.5, rounded to 1000.5, but since you can't have half a widget, we'll round to 1000 widgets.
"
3hop_compound_rate_0030,clean,0,3,,,,,0.377197265625,0.8917967350252213,0.09468520182515743,False,0,False,0,,False,True,True,False,163,31,"Answer: 80 ÷ 40 = 2 hours = 120 minutes. The second leg also takes 120 minutes.assistant

"
3hop_compound_rate_0030,error_standard,1,3,off_by_one,,,,0.3583984375,0.7590397309373926,0.20026076198419887,False,0,False,0,,False,True,True,False,157,27,"To find the time taken for the second leg, we need to divide the distance by the speed and then convert the result to minutes.

"
3hop_compound_rate_0030,error_verbalized,1,3,off_by_one,,,,0.27783203125,0.7769768936880703,0.213077205223349,False,0,False,0,,False,True,True,False,213,29,"Answer: 80 km / 40 km/h = 2 hours. 2 hours = 2 × 60 = 120 minutes.
"
2hop_fractions_0027,clean,0,2,,,,,0.5,0.8403728623544017,0.11493099795705078,False,0,False,0,,False,True,False,True,128,31,"To find the fraction of the tart that remains, we need to subtract the number of slices eaten (9) from the total number of slices (20).

"
2hop_fractions_0027,error_standard,1,2,wrong_unit,,,,0.49853515625,0.815804667197741,0.13645139190556835,False,0,False,0,,False,True,False,True,128,26,"To find the fraction of the tart that remains, we need to subtract the number of slices eaten from the total number of slices.

"
2hop_fractions_0027,error_verbalized,1,2,wrong_unit,,,,0.1881103515625,0.6101630770243132,0.4116970184208488,False,0,False,0,,True,True,False,True,184,65,"Answer: 20 - 90 = -70 slices. However, since we can't have a negative number of slices, we need to recalculate the total number of slices eaten. Since each person eats 3 slices, 3 people eating 3 slices each is 3 × 3 = 9 slices. 

"
3hop_percentage_chain_0038,clean,0,3,,,,,0.460693359375,0.8600072554639868,0.09721819395781228,False,0,False,0,,False,True,True,False,151,37,"Answer: 10% of $105 = 0.10 × $105 = $10.50. The sales tax amount is $10.50.assistant

"
3hop_percentage_chain_0038,error_standard,1,3,magnitude_error,,,,0.4228515625,0.7980667002060834,0.14945657484877237,False,0,False,0,,False,True,True,False,142,34,"Answer: 10% of $1050 = 0.10 × $1050 = $105. The sales tax is $105.assistant

"
3hop_percentage_chain_0038,error_verbalized,1,3,magnitude_error,,,,0.499755859375,0.8572388498679452,0.10569681308646917,False,0,False,0,,False,True,True,False,198,23,"Answer: $1050 × 10% = $105. The 10% sales tax is $105.
"
3hop_multi_stage_geometry_0035,clean,0,3,,,,,0.37255859375,0.7791751767026966,0.18277917664162519,False,0,False,0,,False,True,False,True,151,29,"To find the area covered by the existing tiles, we need to calculate the area of one tile and then multiply it by the number of tiles.

"
3hop_multi_stage_geometry_0035,error_standard,1,3,off_by_one,,,,0.316650390625,0.7747887948463703,0.19167146572059945,False,0,False,0,,False,True,False,True,149,29,"To find the area covered by the existing tiles, we need to calculate the area of one tile and then multiply it by the number of tiles.

"
3hop_multi_stage_geometry_0035,error_verbalized,1,3,off_by_one,,,,0.232421875,0.7355432440252865,0.23943688897217963,False,0,False,0,,False,True,False,True,205,34,"Answer: Each tile is 2m × 2m = 4m². 9 tiles will cover 9 × 4 = 36m².
"
3hop_percentage_chain_0019,clean,0,3,,,,,0.51025390625,0.8980557007922066,0.07474927719069348,False,0,False,0,,False,True,True,False,151,36,"Answer: $140 × 12% = $140 × 0.12 = $16.80. The sales tax is $16.80.assistant

"
3hop_percentage_chain_0019,error_standard,1,3,wrong_percentage_base,,,,0.5107421875,0.9239226534962655,0.054944477572776054,False,0,False,0,,False,True,True,False,144,40,"Answer: $60.00 × 12% = $60.00 × 0.12 = $7.20. The sales tax is $7.20.assistant

"
3hop_percentage_chain_0019,error_verbalized,1,3,wrong_percentage_base,,,,0.5703125,0.9350118058068412,0.041495846107397504,False,0,False,0,,False,True,True,False,200,35,"Answer: $60.00 × 12% = $60.00 × 0.12 = $7.20. The sales tax is $7.20.
"
2hop_percentage_0033,clean,0,2,,,,,0.486572265625,0.6810242363384792,0.22143918311799454,False,0,False,0,,False,False,False,False,134,21,"To find 10% of Henry's total earnings, multiply his total earnings by 0.10.

"
2hop_percentage_0033,error_standard,1,2,magnitude_error,,,,0.484130859375,0.8447382360696792,0.11144025616452406,False,0,False,0,,False,False,False,False,136,20,"To find out how much Henry saves, we need to calculate 10% of his total earnings.

"
2hop_percentage_0033,error_verbalized,1,2,magnitude_error,,,,0.521484375,0.8279248476028442,0.11690219739595702,False,0,False,0,,False,False,False,False,192,22,"Answer: 10% of $1080 is 0.10 × $1080 = $108.
"
2hop_rate_distance_0030,clean,0,2,,,,,0.384033203125,0.6842551579078039,0.250747534503142,False,0,False,0,,False,False,False,False,126,12,"To convert hours to minutes, we multiply by 60.

"
2hop_rate_distance_0030,error_standard,1,2,off_by_one,,,,0.38134765625,0.6695618579785029,0.2642337690392195,False,0,False,0,,False,False,False,False,126,12,"To convert hours to minutes, we multiply by 60.

"
2hop_rate_distance_0030,error_verbalized,1,2,off_by_one,,,,0.71435546875,0.909549605101347,0.05518616371897075,False,0,False,0,,False,False,False,False,182,16,"Answer: 4 hours * 60 minutes/hour = 240 minutes.
"
4hop_nested_fractions_0021,clean,0,4,,,,,0.5966796875,0.9325240893023354,0.0456005462249241,False,0,False,0,,False,True,True,False,165,28,"Answer: 3750 × 1/2 = 1875. 1875 widgets are premium quality.assistant

"
4hop_nested_fractions_0021,error_standard,1,4,wrong_operator,,,,0.49560546875,0.7991303751866022,0.13934978432223055,False,0,False,0,,False,True,True,False,169,24,"To find the number of premium quality widgets, we need to multiply the number of passing widgets by 1/2.

"
4hop_nested_fractions_0021,error_verbalized,1,4,wrong_operator,,,,0.396484375,0.8225239350877959,0.14174788031343127,False,0,False,0,,False,True,True,False,225,29,"Answer: 5000.75 * 1/2 = 2500.375. 2500.375 widgets are premium quality.
"
2hop_percentage_0042,clean,0,2,,,,,0.5048828125,0.8559822231531143,0.10115284835333045,False,0,False,0,,False,False,False,False,134,20,"To find out how much Quinn saves, we need to calculate 30% of her total earnings.

"
2hop_percentage_0042,error_standard,1,2,wrong_unit,,,,0.546875,0.8577624380588531,0.09917683429302933,False,0,False,0,,False,False,False,False,136,20,"To find out how much Quinn saves, we need to calculate 30% of her total earnings.

"
2hop_percentage_0042,error_verbalized,1,2,wrong_unit,,,,0.56201171875,0.8528061373667284,0.1024022870621705,False,0,False,0,,False,False,False,False,192,22,"Answer: 30% of $2500 is 0.3 × $2500 = $750.
"
4hop_multi_stage_allocation_0024,clean,0,4,,,,,0.253662109375,0.8088608063184298,0.15876339522274316,False,0,False,0,,True,False,False,False,158,39,"Answer: 25% of $4000 is $1000. So, after spending on equipment, $4000 - $1000 = $3000 remains.assistant

"
4hop_multi_stage_allocation_0024,error_standard,1,4,wrong_percentage_base,,,,0.37060546875,0.830062156631833,0.1336646383224973,False,0,False,0,,True,False,False,False,159,42,"Answer: 25% of $1000.00 is $250.00. After equipment, $1000.00 - $250.00 = $750.00 remains.assistant

"
4hop_multi_stage_allocation_0024,error_verbalized,1,4,wrong_percentage_base,,,,0.70703125,0.9117918885671176,0.058752772352391465,False,0,False,0,,False,False,False,False,215,26,"Answer: $1000.00 × 75% = $750.00. After equipment, $750.00 remains.
"
3hop_compound_rate_0038,clean,0,3,,,,,0.65625,0.9224680642927846,0.04798962503131455,False,0,False,0,,False,False,False,False,163,31,"Answer: 80 ÷ 40 = 2 hours = 120 minutes. The second leg also takes 120 minutes.assistant

"
3hop_compound_rate_0038,error_standard,1,3,magnitude_error,,,,0.418701171875,0.8002048194408417,0.1623078569280342,False,0,False,0,,False,False,False,False,159,20,"To find the time taken for the second leg, we need to divide the distance by the speed.

"
3hop_compound_rate_0038,error_verbalized,1,3,magnitude_error,,,,0.40087890625,0.7223618207154451,0.22844043825109128,False,0,False,0,,False,False,False,False,215,27,"To find the time taken for the second leg, we need to divide the distance by the speed and then convert the result to minutes.

"
3hop_percentage_chain_0032,clean,0,3,,,,,0.443603515625,0.9033418893814087,0.07024917155350059,False,0,False,0,,False,True,True,False,155,40,"Answer: $112.50 × 12% = $112.50 × 0.12 = $13.50. The sales tax is $13.50.assistant

"
3hop_percentage_chain_0032,error_standard,1,3,wrong_unit,,,,0.43505859375,0.5949751511216164,0.2891123256185665,False,0,False,0,,False,True,True,False,142,16,"To find the sales tax, multiply the discounted price by the sales tax rate.

"
3hop_percentage_chain_0032,error_verbalized,1,3,wrong_unit,,,,0.75537109375,0.9557247703725641,0.028877741853384462,False,0,False,0,,False,True,True,False,198,22,"Answer: $1125 × 12% = $1125 × 0.12 = $135
"
3hop_multi_stage_geometry_0042,clean,0,3,,,,,0.2998046875,0.7746866922825575,0.1830339368447237,False,0,False,0,,False,True,False,True,151,32,"Answer: Each tile is 1 m × 2 m, so the area covered by each tile is 1 × 2 = 2 m².

"
3hop_multi_stage_geometry_0042,error_standard,1,3,wrong_unit,,,,0.338623046875,0.7650269269943237,0.1854591906166526,False,0,False,0,,False,True,False,True,149,32,"Answer: Each tile is 1 m × 2 m, so the area covered by each tile is 1 × 2 = 2 m².

"
3hop_multi_stage_geometry_0042,error_verbalized,1,3,wrong_unit,,,,0.287353515625,0.819023072719574,0.1449420978886661,False,0,False,0,,False,True,False,True,205,48,"Answer: Each tile is 1 m × 2 m, so each tile covers 2 m². Since there are 7 tiles, the total area covered by the tiles is 7 × 2 = 14 m².
"
3hop_percentage_chain_0041,clean,0,3,,,,,0.419189453125,0.894288001788987,0.07942498419002154,False,0,False,0,,False,True,True,False,151,36,"Answer: $64 × 12% = $64 × 0.12 = $7.68. The sales tax is $7.68.assistant

"
3hop_percentage_chain_0041,error_standard,1,3,wrong_operator,,,,0.329833984375,0.8110510523502643,0.16481783239380807,False,0,False,0,,False,True,True,False,140,26,"Answer: 12% of $640 = 0.12 × $640 = $76.80assistant

"
3hop_percentage_chain_0041,error_verbalized,1,3,wrong_operator,,,,0.7314453125,0.939470805905082,0.03751818147154784,False,0,False,0,,False,True,True,False,196,22,"Answer: $640 × 12% = $640 × 0.12 = $76.80
"
2hop_arithmetic_0012,clean,0,2,,,,,0.5302734375,0.7892020410961575,0.14668504396239823,False,0,False,0,,False,False,False,False,144,18,"To find the change, we need to subtract the total cost from the $36 bill.

"
2hop_arithmetic_0012,error_standard,1,2,wrong_unit,,,,0.55322265625,0.8096252448028989,0.13147195675432383,False,0,False,0,,False,False,False,False,144,18,"To find the change, we need to subtract the total cost from the $36 bill.

"
